city,time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,windspeed_10m_max,windgusts_10m_max,weathercode,month,year,day,temperature_category,precipitation_category,wind_category,lat,lng
Guercif,2026-09-20,33.0,20.5,0.0,10,26.5,46.8,2,9,2026,20,Chaude,Aucune,Modéré,34.23,-3.36
Warzat,2026-09-14,34.4,19.7,0.0,5,21.6,37.1,3,9,2026,14,Chaude,Aucune,Modéré,30.9167,-6.9167
Warzat,2026-09-15,32.9,21.3,0.1,18,28.7,59.0,3,9,2026,15,Chaude,Faible,Modéré,30.9167,-6.9167
Warzat,2026-09-16,32.8,17.2,0.0,0,24.6,42.1,0,9,2026,16,Chaude,Aucune,Modéré,30.9167,-6.9167
Warzat,2026-09-17,33.2,16.5,0.0,10,10.7,20.5,2,9,2026,17,Chaude,Aucune,Faible,30.9167,-6.9167
Warzat,2026-09-18,33.5,17.9,0.0,29,10.8,19.4,3,9,2026,18,Chaude,Aucune,Faible,30.9167,-6.9167
Warzat,2026-09-19,30.1,19.1,0.0,27,16.1,29.9,3,9,2026,19,Chaude,Aucune,Faible,30.9167,-6.9167
Warzat,2026-09-20,32.8,19.8,0.0,13,18.1,31.0,3,9,2026,20,Chaude,Aucune,Faible,30.9167,-6.9167
Fnidq,2026-09-14,25.9,22.2,0.0,0,24.6,47.5,3,9,2026,14,Modérée,Aucune,Modéré,35.8414,-5.3587
Fnidq,2026-09-15,26.1,20.8,0.0,0,14.1,28.8,2,9,2026,15,Modérée,Aucune,Faible,35.8414,-5.3587
Fnidq,2026-09-16,30.3,18.7,0.0,0,28.5,53.6,3,9,2026,16,Chaude,Aucune,Modéré,35.8414,-5.3587
Fnidq,2026-09-17,27.4,19.4,0.0,3,15.6,31.7,3,9,2026,17,Modérée,Aucune,Faible,35.8414,-5.3587
Fnidq,2026-09-18,24.9,20.1,0.0,13,17.6,33.8,45,9,2026,18,Modérée,Aucune,Faible,35.8414,-5.3587
Fnidq,2026-09-19,25.7,21.9,0.0,18,23.1,40.0,3,9,2026,19,Modérée,Aucune,Modéré,35.8414,-5.3587
Fnidq,2026-09-20,25.4,22.5,0.0,5,22.0,39.6,3,9,2026,20,Modérée,Aucune,Modéré,35.8414,-5.3587
Tan-Tan,2026-09-14,40.2,27.1,0.7000000000000001,31,27.2,46.4,53,9,2026,14,Très chaude,Faible,Modéré,28.4333,-11.1
Tan-Tan,2026-09-15,33.7,23.5,0.0,2,18.8,37.4,0,9,2026,15,Chaude,Aucune,Faible,28.4333,-11.1
Tan-Tan,2026-09-16,31.0,20.2,0.0,0,26.3,47.9,0,9,2026,16,Chaude,Aucune,Modéré,28.4333,-11.1
Tan-Tan,2026-09-17,25.6,20.0,0.30000000000000004,0,29.5,52.9,51,9,2026,17,Modérée,Faible,Modéré,28.4333,-11.1
Tan-Tan,2026-09-18,25.7,19.3,0.0,0,24.0,45.0,3,9,2026,18,Modérée,Aucune,Modéré,28.4333,-11.1
Tan-Tan,2026-09-19,28.4,18.9,0.0,0,18.3,34.9,3,9,2026,19,Modérée,Aucune,Faible,28.4333,-11.1
Tan-Tan,2026-09-20,31.0,16.7,0.0,2,14.8,41.4,3,9,2026,20,Chaude,Aucune,Faible,28.4333,-11.1
Sidi Qacem,2026-09-14,39.8,25.3,0.0,0,16.0,34.6,0,9,2026,14,Très chaude,Aucune,Faible,34.21,-5.7
Sidi Qacem,2026-09-15,34.7,22.0,0.0,0,18.0,37.8,3,9,2026,15,Chaude,Aucune,Faible,34.21,-5.7
Sidi Qacem,2026-09-16,31.2,20.8,0.0,0,18.2,38.9,1,9,2026,16,Chaude,Aucune,Faible,34.21,-5.7
Sidi Qacem,2026-09-17,28.0,18.8,0.0,4,13.0,28.4,3,9,2026,17,Modérée,Aucune,Faible,34.21,-5.7
Sidi Qacem,2026-09-18,32.3,17.8,0.0,5,14.8,30.6,2,9,2026,18,Chaude,Aucune,Faible,34.21,-5.7
Sidi Qacem,2026-09-19,38.0,21.0,0.0,0,14.2,38.9,2,9,2026,19,Très chaude,Aucune,Faible,34.21,-5.7
Sidi Qacem,2026-09-20,40.3,23.8,0.0,0,17.1,35.3,1,9,2026,20,Très chaude,Aucune,Faible,34.21,-5.7
M’diq,2026-09-14,25.4,22.0,0.0,0,19.1,41.4,2,9,2026,14,Modérée,Aucune,Faible,35.68,-5.32
M’diq,2026-09-15,25.9,21.2,0.0,0,11.3,27.0,2,9,2026,15,Modérée,Aucune,Faible,35.68,-5.32
M’diq,2026-09-16,31.8,19.1,0.0,0,16.6,41.0,1,9,2026,16,Chaude,Aucune,Faible,35.68,-5.32
M’diq,2026-09-17,25.3,19.4,0.0,3,16.1,36.7,3,9,2026,17,Modérée,Aucune,Faible,35.68,-5.32
M’diq,2026-09-18,24.7,18.5,0.0,8,18.1,38.9,3,9,2026,18,Modérée,Aucune,Faible,35.68,-5.32
M’diq,2026-09-19,27.4,21.6,0.0,3,27.8,56.5,3,9,2026,19,Modérée,Aucune,Modéré,35.68,-5.32
M’diq,2026-09-20,27.0,23.2,0.0,5,26.5,62.3,3,9,2026,20,Modérée,Aucune,Modéré,35.68,-5.32
Youssoufia,2026-09-14,40.3,26.9,0.0,0,24.3,49.0,2,9,2026,14,Très chaude,Aucune,Modéré,32.25,-8.53
Youssoufia,2026-09-15,37.1,23.9,0.0,3,24.5,49.3,2,9,2026,15,Très chaude,Aucune,Modéré,32.25,-8.53
Youssoufia,2026-09-16,31.6,18.8,0.0,0,21.9,43.9,1,9,2026,16,Chaude,Aucune,Modéré,32.25,-8.53
Youssoufia,2026-09-17,28.0,17.2,0.0,2,17.7,36.7,2,9,2026,17,Modérée,Aucune,Faible,32.25,-8.53
Youssoufia,2026-09-18,30.6,16.9,0.0,3,18.6,36.7,45,9,2026,18,Chaude,Aucune,Faible,32.25,-8.53
Youssoufia,2026-09-19,35.3,17.3,0.6000000000000001,5,13.8,28.8,80,9,2026,19,Très chaude,Faible,Faible,32.25,-8.53
Youssoufia,2026-09-20,38.8,22.2,0.0,5,20.8,47.5,3,9,2026,20,Très chaude,Aucune,Modéré,32.25,-8.53
Midalt,2026-09-14,30.5,17.0,0.0,18,29.2,51.1,3,9,2026,14,Chaude,Aucune,Modéré,32.68,-4.74
Midalt,2026-09-15,30.1,17.0,0.1,5,20.3,36.0,3,9,2026,15,Chaude,Faible,Modéré,32.68,-4.74
Midalt,2026-09-16,26.9,17.2,0.0,0,25.3,46.1,2,9,2026,16,Modérée,Aucune,Modéré,32.68,-4.74
Midalt,2026-09-17,28.2,14.5,0.0,33,27.3,48.6,3,9,2026,17,Modérée,Aucune,Modéré,32.68,-4.74
Midalt,2026-09-18,26.9,13.4,0.0,25,19.6,35.6,3,9,2026,18,Modérée,Aucune,Faible,32.68,-4.74
Midalt,2026-09-19,28.9,14.8,0.0,12,21.6,33.8,45,9,2026,19,Modérée,Aucune,Modéré,32.68,-4.74
Midalt,2026-09-20,30.4,13.7,0.0,5,15.8,26.3,3,9,2026,20,Chaude,Aucune,Faible,32.68,-4.74
Aïn Harrouda,2026-09-14,33.9,23.4,0.0,0,11.6,30.2,1,9,2026,14,Chaude,Aucune,Faible,33.6372,-7.4483
Aïn Harrouda,2026-09-15,28.4,21.4,0.0,0,13.7,35.3,45,9,2026,15,Modérée,Aucune,Faible,33.6372,-7.4483
Aïn Harrouda,2026-09-16,26.0,20.5,0.0,0,15.9,40.7,3,9,2026,16,Modérée,Aucune,Faible,33.6372,-7.4483
Aïn Harrouda,2026-09-17,26.2,19.3,0.0,0,13.8,36.4,3,9,2026,17,Modérée,Aucune,Faible,33.6372,-7.4483
Aïn Harrouda,2026-09-18,26.1,16.9,0.0,3,15.6,39.6,45,9,2026,18,Modérée,Aucune,Faible,33.6372,-7.4483
Aïn Harrouda,2026-09-19,27.6,19.0,0.0,3,14.0,32.0,45,9,2026,19,Modérée,Aucune,Faible,33.6372,-7.4483
Aïn Harrouda,2026-09-20,30.1,21.2,0.0,0,14.0,32.8,0,9,2026,20,Chaude,Aucune,Faible,33.6372,-7.4483
Souq Sebt Oulad Nemma,2026-09-14,41.2,23.3,0.0,3,14.3,30.2,3,9,2026,14,Très chaude,Aucune,Faible,32.3,-6.7
Souq Sebt Oulad Nemma,2026-09-15,39.3,24.5,0.0,0,20.3,35.6,3,9,2026,15,Très chaude,Aucune,Modéré,32.3,-6.7
Souq Sebt Oulad Nemma,2026-09-16,35.6,19.8,0.0,0,17.3,34.6,1,9,2026,16,Très chaude,Aucune,Faible,32.3,-6.7
Souq Sebt Oulad Nemma,2026-09-17,32.3,17.5,0.0,3,14.8,28.1,2,9,2026,17,Chaude,Aucune,Faible,32.3,-6.7
Souq Sebt Oulad Nemma,2026-09-18,34.2,17.9,0.0,10,7.1,15.1,2,9,2026,18,Chaude,Aucune,Faible,32.3,-6.7
Souq Sebt Oulad Nemma,2026-09-19,37.9,19.4,0.0,9,16.6,45.4,3,9,2026,19,Très chaude,Aucune,Faible,32.3,-6.7
Souq Sebt Oulad Nemma,2026-09-20,39.6,21.5,0.0,3,13.9,26.3,2,9,2026,20,Très chaude,Aucune,Faible,32.3,-6.7
Mehdya,2026-09-14,33.3,22.5,0.0,0,10.0,24.5,0,9,2026,14,Chaude,Aucune,Faible,34.2557,-6.6745
Mehdya,2026-09-15,27.4,21.1,0.0,0,13.5,30.2,45,9,2026,15,Modérée,Aucune,Faible,34.2557,-6.6745
Mehdya,2026-09-16,26.2,20.8,0.0,0,17.3,37.4,2,9,2026,16,Modérée,Aucune,Faible,34.2557,-6.6745
Mehdya,2026-09-17,26.2,18.5,0.0,2,12.7,29.9,3,9,2026,17,Modérée,Aucune,Faible,34.2557,-6.6745
Mehdya,2026-09-18,27.4,17.5,0.0,3,16.6,36.4,45,9,2026,18,Modérée,Aucune,Faible,34.2557,-6.6745
Mehdya,2026-09-19,29.1,17.1,0.0,0,13.7,32.4,3,9,2026,19,Modérée,Aucune,Faible,34.2557,-6.6745
Mehdya,2026-09-20,33.7,19.9,0.0,0,16.1,36.0,0,9,2026,20,Chaude,Aucune,Faible,34.2557,-6.6745
Ouezzane,2026-09-14,38.7,21.6,0.0,0,16.3,32.0,0,9,2026,14,Très chaude,Aucune,Faible,34.8,-5.6
Ouezzane,2026-09-15,35.3,20.3,0.0,0,18.3,36.7,0,9,2026,15,Très chaude,Aucune,Faible,34.8,-5.6
Ouezzane,2026-09-16,30.3,17.7,0.0,0,17.0,33.5,2,9,2026,16,Chaude,Aucune,Faible,34.8,-5.6
Ouezzane,2026-09-17,26.8,17.7,0.0,0,11.6,22.7,3,9,2026,17,Modérée,Aucune,Faible,34.8,-5.6
Ouezzane,2026-09-18,31.5,15.2,0.0,5,13.1,32.0,2,9,2026,18,Chaude,Aucune,Faible,34.8,-5.6
Ouezzane,2026-09-19,37.1,17.0,0.0,5,15.5,29.9,3,9,2026,19,Très chaude,Aucune,Faible,34.8,-5.6
Ouezzane,2026-09-20,40.1,20.6,0.0,5,11.6,24.1,3,9,2026,20,Très chaude,Aucune,Faible,34.8,-5.6
Semara,2026-09-14,40.9,26.7,11.4,43,32.8,61.2,81,9,2026,14,Très chaude,Forte,Modéré,26.7394,-11.6703
Semara,2026-09-15,35.9,23.6,0.0,7,12.2,25.2,0,9,2026,15,Très chaude,Aucune,Faible,26.7394,-11.6703
Semara,2026-09-16,38.0,21.4,0.0,0,34.6,56.2,0,9,2026,16,Très chaude,Aucune,Modéré,26.7394,-11.6703
Semara,2026-09-17,31.2,19.6,0.0,0,28.6,48.6,3,9,2026,17,Chaude,Aucune,Modéré,26.7394,-11.6703
Semara,2026-09-18,30.2,19.0,0.0,2,23.2,41.4,3,9,2026,18,Chaude,Aucune,Modéré,26.7394,-11.6703
Semara,2026-09-19,31.6,17.9,0.0,0,15.5,33.5,3,9,2026,19,Chaude,Aucune,Faible,26.7394,-11.6703
Semara,2026-09-20,38.6,18.7,0.0,2,14.3,45.4,0,9,2026,20,Très chaude,Aucune,Faible,26.7394,-11.6703
Ait Ourir,2026-09-14,37.9,25.2,0.0,0,14.9,29.9,3,9,2026,14,Très chaude,Aucune,Faible,31.5644,-7.6628
Ait Ourir,2026-09-15,36.7,24.3,0.0,0,19.2,36.0,3,9,2026,15,Très chaude,Aucune,Faible,31.5644,-7.6628
Ait Ourir,2026-09-16,32.9,19.8,0.0,0,14.2,27.4,0,9,2026,16,Chaude,Aucune,Faible,31.5644,-7.6628
Ait Ourir,2026-09-17,28.9,17.0,0.0,3,10.8,21.6,2,9,2026,17,Modérée,Aucune,Faible,31.5644,-7.6628
Ait Ourir,2026-09-18,30.2,17.1,0.0,18,12.0,24.5,3,9,2026,18,Chaude,Aucune,Faible,31.5644,-7.6628
Ait Ourir,2026-09-19,34.1,18.5,0.9,12,9.7,19.1,3,9,2026,19,Chaude,Faible,Faible,31.5644,-7.6628
Ait Ourir,2026-09-20,36.7,19.6,0.0,8,16.3,31.3,3,9,2026,20,Très chaude,Aucune,Faible,31.5644,-7.6628
Oulad Tayeb,2026-09-14,37.7,22.7,0.0,0,14.8,29.2,3,9,2026,14,Très chaude,Aucune,Faible,33.9598,-4.9954
Oulad Tayeb,2026-09-15,35.0,23.1,0.0,0,16.6,31.7,3,9,2026,15,Très chaude,Aucune,Faible,33.9598,-4.9954
Oulad Tayeb,2026-09-16,31.1,20.5,0.0,0,17.3,32.4,1,9,2026,16,Chaude,Aucune,Faible,33.9598,-4.9954
Oulad Tayeb,2026-09-17,27.3,18.2,0.0,3,13.3,27.0,45,9,2026,17,Modérée,Aucune,Faible,33.9598,-4.9954
Oulad Tayeb,2026-09-18,31.4,17.6,0.0,13,14.0,27.0,3,9,2026,18,Chaude,Aucune,Faible,33.9598,-4.9954
Oulad Tayeb,2026-09-19,36.7,20.3,0.0,5,9.7,25.2,3,9,2026,19,Très chaude,Aucune,Faible,33.9598,-4.9954
Oulad Tayeb,2026-09-20,38.2,22.8,0.0,5,17.2,41.0,2,9,2026,20,Très chaude,Aucune,Faible,33.9598,-4.9954
Tit Mellil,2026-09-14,34.4,23.9,0.0,0,12.4,33.1,2,9,2026,14,Chaude,Aucune,Faible,33.5533,-7.4822
Tit Mellil,2026-09-15,29.2,21.2,0.0,0,14.0,36.4,45,9,2026,15,Modérée,Aucune,Faible,33.5533,-7.4822
Tit Mellil,2026-09-16,26.1,20.1,0.0,0,15.9,41.0,3,9,2026,16,Modérée,Aucune,Faible,33.5533,-7.4822
Tit Mellil,2026-09-17,26.1,18.7,0.0,2,13.5,35.6,3,9,2026,17,Modérée,Aucune,Faible,33.5533,-7.4822
Tit Mellil,2026-09-18,26.1,16.9,0.0,3,16.6,41.8,45,9,2026,18,Modérée,Aucune,Faible,33.5533,-7.4822
Tit Mellil,2026-09-19,28.0,19.1,0.0,3,13.1,34.9,45,9,2026,19,Modérée,Aucune,Faible,33.5533,-7.4822
Tit Mellil,2026-09-20,31.1,20.5,0.0,3,13.3,35.3,45,9,2026,20,Chaude,Aucune,Faible,33.5533,-7.4822
Sidi Bennour,2026-09-14,40.7,22.6,0.0,0,25.0,43.2,2,9,2026,14,Très chaude,Aucune,Modéré,32.655,-8.4292
Sidi Bennour,2026-09-15,36.7,20.4,0.0,0,25.6,44.6,1,9,2026,15,Très chaude,Aucune,Modéré,32.655,-8.4292
Sidi Bennour,2026-09-16,30.0,18.2,0.0,0,23.5,40.7,45,9,2026,16,Chaude,Aucune,Modéré,32.655,-8.4292
Sidi Bennour,2026-09-17,27.7,17.4,0.0,2,20.1,34.2,3,9,2026,17,Modérée,Aucune,Modéré,32.655,-8.4292
Sidi Bennour,2026-09-18,30.3,16.6,0.0,3,21.0,37.8,45,9,2026,18,Chaude,Aucune,Modéré,32.655,-8.4292
Sidi Bennour,2026-09-19,34.3,17.7,0.0,3,17.7,34.2,3,9,2026,19,Chaude,Aucune,Faible,32.655,-8.4292
Sidi Bennour,2026-09-20,39.1,20.2,0.0,0,19.1,34.9,1,9,2026,20,Très chaude,Aucune,Faible,32.655,-8.4292
Temsia,2026-09-14,40.8,26.0,0.0,5,21.5,43.9,3,9,2026,14,Très chaude,Aucune,Modéré,30.3633,-9.4144
Temsia,2026-09-15,36.7,26.1,0.2,5,18.3,39.2,3,9,2026,15,Très chaude,Faible,Faible,30.3633,-9.4144
Temsia,2026-09-16,31.0,22.2,0.0,0,20.9,45.0,1,9,2026,16,Chaude,Aucune,Modéré,30.3633,-9.4144
Temsia,2026-09-17,27.8,20.4,0.0,2,20.8,42.8,2,9,2026,17,Modérée,Aucune,Modéré,30.3633,-9.4144
Temsia,2026-09-18,27.6,19.6,0.0,3,20.3,42.8,3,9,2026,18,Modérée,Aucune,Modéré,30.3633,-9.4144
Temsia,2026-09-19,35.6,19.3,0.0,3,17.8,31.7,2,9,2026,19,Très chaude,Aucune,Faible,30.3633,-9.4144
Temsia,2026-09-20,40.9,24.8,0.0,0,28.8,50.0,2,9,2026,20,Très chaude,Aucune,Modéré,30.3633,-9.4144
Biougra,2026-09-14,40.6,27.6,0.0,5,22.3,38.2,3,9,2026,14,Très chaude,Aucune,Modéré,30.2144,-9.3708
Biougra,2026-09-15,36.7,25.5,0.8,5,21.7,34.9,80,9,2026,15,Très chaude,Faible,Modéré,30.2144,-9.3708
Biougra,2026-09-16,32.2,22.9,0.0,0,33.4,55.1,1,9,2026,16,Chaude,Aucune,Modéré,30.2144,-9.3708
Biougra,2026-09-17,27.4,20.5,0.0,2,31.6,52.2,2,9,2026,17,Modérée,Aucune,Modéré,30.2144,-9.3708
Biougra,2026-09-18,27.7,20.0,0.0,5,25.7,42.8,2,9,2026,18,Modérée,Aucune,Modéré,30.2144,-9.3708
Biougra,2026-09-19,32.4,19.3,0.0,3,20.2,33.5,2,9,2026,19,Chaude,Aucune,Modéré,30.2144,-9.3708
Biougra,2026-09-20,39.8,23.4,0.0,0,28.2,48.6,1,9,2026,20,Très chaude,Aucune,Modéré,30.2144,-9.3708
Al Hoceïma,2026-09-14,28.7,19.5,0.0,0,15.0,27.7,1,9,2026,14,Modérée,Aucune,Faible,35.2472,-3.9322
Al Hoceïma,2026-09-15,26.0,19.4,0.0,0,10.9,20.2,45,9,2026,15,Modérée,Aucune,Faible,35.2472,-3.9322
Al Hoceïma,2026-09-16,27.9,19.3,0.0,1,10.8,21.6,45,9,2026,16,Modérée,Aucune,Faible,35.2472,-3.9322
Al Hoceïma,2026-09-17,25.4,20.0,0.0,5,14.0,25.2,3,9,2026,17,Modérée,Aucune,Faible,35.2472,-3.9322
Al Hoceïma,2026-09-18,26.0,19.1,0.0,8,17.3,32.4,45,9,2026,18,Modérée,Aucune,Faible,35.2472,-3.9322
Al Hoceïma,2026-09-19,27.7,19.5,0.0,2,14.9,28.8,3,9,2026,19,Modérée,Aucune,Faible,35.2472,-3.9322
Al Hoceïma,2026-09-20,27.7,22.0,0.0,0,12.5,22.7,45,9,2026,20,Modérée,Aucune,Faible,35.2472,-3.9322
Qasbat Tadla,2026-09-14,40.3,21.3,0.0,5,23.9,45.4,3,9,2026,14,Très chaude,Aucune,Modéré,32.6,-6.26
Qasbat Tadla,2026-09-15,38.6,21.5,0.0,0,20.2,37.1,3,9,2026,15,Très chaude,Aucune,Modéré,32.6,-6.26
Qasbat Tadla,2026-09-16,34.5,18.0,0.0,0,17.7,38.5,1,9,2026,16,Chaude,Aucune,Faible,32.6,-6.26
Qasbat Tadla,2026-09-17,32.2,17.0,0.0,3,10.8,24.5,3,9,2026,17,Chaude,Aucune,Faible,32.6,-6.26
Qasbat Tadla,2026-09-18,34.0,15.9,0.0,13,14.3,25.2,3,9,2026,18,Chaude,Aucune,Faible,32.6,-6.26
Qasbat Tadla,2026-09-19,36.4,19.6,0.30000000000000004,10,11.3,28.1,3,9,2026,19,Très chaude,Faible,Faible,32.6,-6.26
Qasbat Tadla,2026-09-20,38.6,18.6,0.0,10,12.6,25.6,1,9,2026,20,Très chaude,Aucune,Faible,32.6,-6.26
Aziylal,2026-09-14,31.7,19.5,1.2,15,18.9,41.0,61,9,2026,14,Chaude,Faible,Faible,31.96,-6.56
Aziylal,2026-09-15,29.8,19.8,0.0,8,21.9,45.7,3,9,2026,15,Modérée,Aucune,Modéré,31.96,-6.56
Aziylal,2026-09-16,26.6,15.5,0.0,0,18.0,37.8,0,9,2026,16,Modérée,Aucune,Faible,31.96,-6.56
Aziylal,2026-09-17,25.5,15.1,0.0,19,17.3,36.4,3,9,2026,17,Modérée,Aucune,Faible,31.96,-6.56
Aziylal,2026-09-18,26.3,14.3,0.0,33,15.6,33.1,3,9,2026,18,Modérée,Aucune,Faible,31.96,-6.56
Aziylal,2026-09-19,27.8,18.3,9.3,16,15.0,32.0,63,9,2026,19,Modérée,Modérée,Faible,31.96,-6.56
Aziylal,2026-09-20,28.8,16.9,0.0,15,12.3,32.8,3,9,2026,20,Modérée,Aucune,Faible,31.96,-6.56
Boujad,2026-09-14,38.5,21.8,0.0,5,10.2,18.0,3,9,2026,14,Très chaude,Aucune,Faible,32.7741,-6.3925
Boujad,2026-09-15,36.7,22.9,0.0,0,22.1,40.0,3,9,2026,15,Très chaude,Aucune,Modéré,32.7741,-6.3925
Boujad,2026-09-16,32.6,17.7,0.0,0,21.5,41.8,1,9,2026,16,Chaude,Aucune,Modéré,32.7741,-6.3925
Boujad,2026-09-17,31.0,16.6,0.0,3,16.3,33.5,3,9,2026,17,Chaude,Aucune,Faible,32.7741,-6.3925
Boujad,2026-09-18,32.4,16.0,0.0,15,18.0,36.7,3,9,2026,18,Chaude,Aucune,Faible,32.7741,-6.3925
Boujad,2026-09-19,34.5,19.5,0.30000000000000004,9,12.6,25.6,80,9,2026,19,Chaude,Faible,Faible,32.7741,-6.3925
Boujad,2026-09-20,36.4,20.8,0.0,3,13.7,35.3,2,9,2026,20,Très chaude,Aucune,Faible,32.7741,-6.3925
Al Aaroui,2026-09-14,27.2,20.8,0.0,0,22.9,40.0,45,9,2026,14,Modérée,Aucune,Modéré,35.0104,-3.0073
Al Aaroui,2026-09-15,28.1,18.7,0.0,0,16.3,28.4,45,9,2026,15,Modérée,Aucune,Faible,35.0104,-3.0073
Al Aaroui,2026-09-16,32.9,16.5,0.0,0,16.2,28.4,1,9,2026,16,Chaude,Aucune,Faible,35.0104,-3.0073
Al Aaroui,2026-09-17,27.4,19.4,0.0,2,16.8,31.0,3,9,2026,17,Modérée,Aucune,Faible,35.0104,-3.0073
Al Aaroui,2026-09-18,26.8,18.2,0.0,7,24.2,43.6,45,9,2026,18,Modérée,Aucune,Modéré,35.0104,-3.0073
Al Aaroui,2026-09-19,28.8,20.5,0.0,8,20.2,36.4,3,9,2026,19,Modérée,Aucune,Modéré,35.0104,-3.0073
Al Aaroui,2026-09-20,29.3,20.8,0.0,5,17.7,36.0,45,9,2026,20,Modérée,Aucune,Faible,35.0104,-3.0073
Mrirt,2026-09-14,35.4,20.7,0.0,13,22.1,46.8,3,9,2026,14,Très chaude,Aucune,Modéré,33.1654,-5.5634
Mrirt,2026-09-15,33.5,19.6,0.30000000000000004,3,21.8,43.2,80,9,2026,15,Chaude,Faible,Modéré,33.1654,-5.5634
Mrirt,2026-09-16,30.0,15.0,0.0,0,20.0,41.0,1,9,2026,16,Chaude,Aucune,Modéré,33.1654,-5.5634
Mrirt,2026-09-17,29.0,15.5,0.0,20,17.8,36.4,3,9,2026,17,Modérée,Aucune,Faible,33.1654,-5.5634
Mrirt,2026-09-18,29.9,13.5,0.0,20,18.4,36.7,3,9,2026,18,Modérée,Aucune,Faible,33.1654,-5.5634
Mrirt,2026-09-19,31.3,16.7,0.0,10,19.1,39.6,2,9,2026,19,Chaude,Aucune,Faible,33.1654,-5.5634
Mrirt,2026-09-20,33.7,16.7,0.0,8,16.9,33.5,3,9,2026,20,Chaude,Aucune,Faible,33.1654,-5.5634
Tineghir,2026-09-14,33.6,21.2,0.0,5,18.4,30.2,3,9,2026,14,Chaude,Aucune,Faible,31.5147,-5.5328
Tineghir,2026-09-15,30.7,20.3,2.2,23,20.1,50.8,61,9,2026,15,Chaude,Faible,Modéré,31.5147,-5.5328
Tineghir,2026-09-16,31.2,17.0,0.0,0,28.7,44.3,1,9,2026,16,Chaude,Aucune,Modéré,31.5147,-5.5328
Tineghir,2026-09-17,31.5,17.6,0.0,26,20.6,33.1,3,9,2026,17,Chaude,Aucune,Modéré,31.5147,-5.5328
Tineghir,2026-09-18,31.3,18.7,0.0,43,12.2,26.3,3,9,2026,18,Chaude,Aucune,Faible,31.5147,-5.5328
Tineghir,2026-09-19,27.8,19.8,0.6000000000000001,26,13.0,26.3,3,9,2026,19,Modérée,Faible,Faible,31.5147,-5.5328
Tineghir,2026-09-20,30.6,18.0,0.0,16,14.8,23.4,1,9,2026,20,Chaude,Aucune,Faible,31.5147,-5.5328
Bouknadel,2026-09-14,31.0,22.4,0.0,0,9.7,18.0,0,9,2026,14,Chaude,Aucune,Faible,34.1766,-6.6893
Bouknadel,2026-09-15,26.0,21.2,0.0,0,16.9,29.5,45,9,2026,15,Modérée,Aucune,Faible,34.1766,-6.6893
Bouknadel,2026-09-16,25.1,20.7,0.0,0,21.2,36.7,2,9,2026,16,Modérée,Aucune,Modéré,34.1766,-6.6893
Bouknadel,2026-09-17,25.0,18.7,0.0,2,14.4,26.3,3,9,2026,17,Modérée,Aucune,Faible,34.1766,-6.6893
