time,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_probability_max,windspeed_10m_max,windgusts_10m_max,weathercode,city,lat,lng,month,year,day,temperature_category,precipitation_category,wind_category
2026-09-26,33.6,18.4,0.0,0,13.4,24.5,3,Zawyat ech Cheïkh,32.6541,-5.9214,9,2026,26,Chaude,Aucune,Faible
2026-09-20,29.0,20.9,0.0,0,19.5,40.0,3,Zaïo,34.9396,-2.7334,9,2026,20,Modérée,Aucune,Faible
2026-09-21,28.8,19.7,0.0,0,15.2,33.8,45,Zaïo,34.9396,-2.7334,9,2026,21,Modérée,Aucune,Faible
2026-09-22,28.5,17.4,0.0,0,12.5,28.1,45,Zaïo,34.9396,-2.7334,9,2026,22,Modérée,Aucune,Faible
2026-09-23,29.3,17.5,0.0,0,12.5,29.9,45,Zaïo,34.9396,-2.7334,9,2026,23,Modérée,Aucune,Faible
2026-09-24,30.6,17.8,0.0,0,11.5,30.2,45,Zaïo,34.9396,-2.7334,9,2026,24,Chaude,Aucune,Faible
2026-09-25,36.2,15.8,0.0,0,14.0,24.5,45,Zaïo,34.9396,-2.7334,9,2026,25,Chaude,Aucune,Faible
2026-09-26,30.6,15.3,0.0,0,15.5,30.6,3,Zaïo,34.9396,-2.7334,9,2026,26,Chaude,Aucune,Faible
2026-09-20,26.5,22.4,1.0,38,27.9,55.4,80,Zeghanghane,35.1575,-3.0017,9,2026,20,Modérée,Faible,Modéré
2026-09-21,26.3,21.5,0.0,3,23.0,46.1,2,Zeghanghane,35.1575,-3.0017,9,2026,21,Modérée,Aucune,Modéré
2026-09-22,26.8,18.2,0.0,0,18.7,36.7,2,Zeghanghane,35.1575,-3.0017,9,2026,22,Modérée,Aucune,Faible
2026-09-23,26.9,18.1,0.0,0,18.7,37.4,45,Zeghanghane,35.1575,-3.0017,9,2026,23,Modérée,Aucune,Faible
2026-09-24,28.1,17.8,0.0,0,15.3,32.0,0,Zeghanghane,35.1575,-3.0017,9,2026,24,Modérée,Aucune,Faible
2026-09-25,34.7,17.6,0.0,0,11.2,22.0,45,Zeghanghane,35.1575,-3.0017,9,2026,25,Chaude,Aucune,Faible
2026-09-26,27.4,17.9,0.0,0,20.7,36.7,3,Zeghanghane,35.1575,-3.0017,9,2026,26,Modérée,Aucune,Modéré
