city,time,month,year,lng,lat,temperature_2m_max,temperature_2m_min,temperature_moyenne_jour,precipitation_sum,windspeed_10m_max,windgusts_10m_max,score_temperature,score_pluie,score_vent,score_rafales,weather_risk_score,risk_category
Casablanca,2026-09-14,9,2026,-7.62,33.5992,32.3,23.6,27.95,0.0,10.3,29.5,0.0,0.0,12.875,29.5,22.07,Faible
Casablanca,2026-09-15,9,2026,-7.62,33.5992,28.0,21.7,24.85,0.0,11.9,33.1,0.0,0.0,14.875,33.1,18.65,Faible
Casablanca,2026-09-16,9,2026,-7.62,33.5992,25.6,20.9,23.25,0.0,14.6,38.2,0.0,0.0,18.25,38.2,23.02,Faible
Casablanca,2026-09-17,9,2026,-7.62,33.5992,25.6,19.7,22.65,0.0,12.5,34.2,0.0,0.0,15.625,34.2,21.17,Faible
Casablanca,2026-09-18,9,2026,-7.62,33.5992,25.4,18.2,21.799999999999997,0.0,14.8,38.5,0.0,0.0,18.5,38.5,23.17,Faible
Casablanca,2026-09-19,9,2026,-7.62,33.5992,28.6,19.8,24.200000000000003,0.0,13.1,34.9,0.0,0.0,16.375,34.9,19.56,Faible
Casablanca,2026-09-20,9,2026,-7.62,33.5992,31.7,21.1,26.4,0.0,13.3,35.3,0.0,0.0,16.625,35.3,19.75,Faible
Tangier,2026-09-14,9,2026,-5.8039,35.7767,29.3,22.6,25.950000000000003,0.0,26.1,61.2,0.0,0.0,32.62500000000001,61.199999999999996,36.52,Modéré
Tangier,2026-09-15,9,2026,-5.8039,35.7767,30.1,21.1,25.6,0.0,16.1,36.7,0.0,0.0,20.125,36.7,26.04,Faible
Tangier,2026-09-16,9,2026,-5.8039,35.7767,26.9,18.2,22.549999999999997,0.0,21.3,48.6,0.0,0.0,26.625,48.6,28.24,Faible
Tangier,2026-09-17,9,2026,-5.8039,35.7767,26.2,18.8,22.5,0.0,15.0,34.9,0.0,0.0,18.75,34.9,22.16,Faible
Tangier,2026-09-18,9,2026,-5.8039,35.7767,28.2,18.7,23.45,0.0,21.4,49.3,0.0,0.0,26.749999999999996,49.3,28.48,Faible
Tangier,2026-09-19,9,2026,-5.8039,35.7767,27.3,21.7,24.5,0.0,34.2,64.8,0.0,0.0,42.75000000000001,64.8,37.13,Modéré
Tangier,2026-09-20,9,2026,-5.8039,35.7767,26.9,22.9,24.9,0.0,35.1,65.5,0.0,0.0,43.875,65.5,37.62,Modéré
Fès,2026-09-14,9,2026,-5.0033,34.0433,38.1,23.5,30.8,0.0,10.8,28.8,8.000000000000007,0.0,13.5,28.800000000000004,20.22,Faible
Fès,2026-09-15,9,2026,-5.0033,34.0433,35.2,23.9,29.55,0.0,15.1,38.2,0.0,0.0,18.875,38.2,23.18,Faible
Fès,2026-09-16,9,2026,-5.0033,34.0433,31.3,20.5,25.9,0.0,16.8,40.3,0.0,0.0,21.000000000000004,40.3,27.34,Faible
Fès,2026-09-17,9,2026,-5.0033,34.0433,27.7,18.7,23.2,0.0,12.2,33.5,0.0,0.0,15.25,33.5,20.86,Faible
Fès,2026-09-18,9,2026,-5.0033,34.0433,32.0,18.0,25.0,0.0,9.7,27.0,0.0,0.0,12.125,27.0,18.13,Faible
Fès,2026-09-19,9,2026,-5.0033,34.0433,37.4,21.2,29.299999999999997,0.0,9.8,26.7,0.0,0.0,12.250000000000002,26.700000000000003,18.07,Faible
Fès,2026-09-20,9,2026,-5.0033,34.0433,38.9,23.5,31.2,0.0,17.2,41.0,11.999999999999993,0.0,21.5,41.0,26.48,Faible
Marrakech,2026-09-14,9,2026,-7.9811,31.6295,39.8,23.2,31.5,0.0,10.9,31.7,15.0,0.0,13.625000000000002,31.7,22.17,Faible
Marrakech,2026-09-15,9,2026,-7.9811,31.6295,38.4,24.4,31.4,0.0,14.8,38.9,13.999999999999984,0.0,18.5,38.9,25.39,Faible
Marrakech,2026-09-16,9,2026,-7.9811,31.6295,34.6,20.3,27.450000000000003,0.0,13.3,35.6,0.0,0.0,16.625,35.6,24.84,Faible
Marrakech,2026-09-17,9,2026,-7.9811,31.6295,30.3,18.3,24.3,0.0,8.8,26.3,0.0,0.0,11.000000000000002,26.3,20.64,Faible
Marrakech,2026-09-18,9,2026,-7.9811,31.6295,31.7,18.2,24.95,0.0,7.9,25.2,0.0,0.0,9.875,25.2,20.03,Faible
Marrakech,2026-09-19,9,2026,-7.9811,31.6295,35.7,19.6,27.650000000000002,0.3,12.9,23.0,0.0,0.75,16.125,23.0,18.16,Faible
Marrakech,2026-09-20,9,2026,-7.9811,31.6295,37.9,20.3,29.1,0.0,11.3,23.0,0.0,0.0,14.125000000000002,23.0,17.43,Faible
Sale,2026-09-14,9,2026,-6.8167,34.05,33.5,23.5,28.5,0.0,11.1,29.2,0.0,0.0,13.874999999999998,29.2,22.23,Faible
Sale,2026-09-15,9,2026,-6.8167,34.05,27.6,21.5,24.55,0.0,13.7,34.9,0.0,0.0,17.125,34.9,19.75,Faible
Sale,2026-09-16,9,2026,-6.8167,34.05,25.8,20.8,23.3,0.0,15.5,39.2,0.0,0.0,19.375,39.2,23.6,Faible
Sale,2026-09-17,9,2026,-6.8167,34.05,25.9,18.8,22.35,0.0,12.0,32.0,0.0,0.0,15.0,32.0,20.35,Faible
Sale,2026-09-18,9,2026,-6.8167,34.05,26.2,17.4,21.799999999999997,0.0,15.3,38.2,0.0,0.0,19.125,38.2,23.24,Faible
Sale,2026-09-19,9,2026,-6.8167,34.05,27.4,17.6,22.5,0.0,12.3,30.6,0.0,0.0,15.375,30.599999999999998,18.02,Faible
Sale,2026-09-20,9,2026,-6.8167,34.05,30.8,21.3,26.05,0.0,13.7,30.2,0.0,0.0,17.125,30.2,23.34,Faible
Meknès,2026-09-14,9,2026,-5.55,33.8833,37.3,23.1,30.2,0.0,16.1,39.6,1.9999999999999927,0.0,20.125,39.6,24.21,Faible
Meknès,2026-09-15,9,2026,-5.55,33.8833,34.2,21.3,27.75,0.0,16.1,40.7,0.0,0.0,20.125,40.7,24.24,Faible
Meknès,2026-09-16,9,2026,-5.55,33.8833,30.3,18.9,24.6,0.0,16.8,42.1,0.0,0.0,21.000000000000004,42.1,27.88,Faible
Meknès,2026-09-17,9,2026,-5.55,33.8833,26.3,17.4,21.85,0.0,12.8,33.8,0.0,0.0,16.0,33.8,21.14,Faible
Meknès,2026-09-18,9,2026,-5.55,33.8833,30.2,15.6,22.9,0.0,11.9,31.3,0.0,0.0,14.875,31.3,20.11,Faible
Meknès,2026-09-19,9,2026,-5.55,33.8833,34.9,19.0,26.95,0.6000000000000001,7.8,28.1,0.0,1.5000000000000002,9.75,28.1,13.32,Faible
Meknès,2026-09-20,9,2026,-5.55,33.8833,37.3,22.0,29.65,0.0,15.5,36.4,0.0,0.0,19.375,36.4,22.76,Faible
Rabat,2026-09-14,9,2026,-6.8414,34.0211,33.5,23.5,28.5,0.0,11.1,29.2,0.0,0.0,13.874999999999998,29.2,22.23,Faible
Rabat,2026-09-15,9,2026,-6.8414,34.0211,27.6,21.6,24.6,0.0,13.7,34.9,0.0,0.0,17.125,34.9,19.75,Faible
Rabat,2026-09-16,9,2026,-6.8414,34.0211,25.8,20.9,23.35,0.0,15.5,39.2,0.0,0.0,19.375,39.2,23.6,Faible
Rabat,2026-09-17,9,2026,-6.8414,34.0211,26.0,18.9,22.45,0.0,12.0,32.0,0.0,0.0,15.0,32.0,20.35,Faible
Rabat,2026-09-18,9,2026,-6.8414,34.0211,26.2,17.5,21.85,0.0,15.3,38.2,0.0,0.0,19.125,38.2,23.24,Faible
Rabat,2026-09-19,9,2026,-6.8414,34.0211,27.4,17.6,22.5,0.0,12.3,30.6,0.0,0.0,15.375,30.599999999999998,18.02,Faible
Rabat,2026-09-20,9,2026,-6.8414,34.0211,30.9,21.4,26.15,0.0,13.7,30.2,0.0,0.0,17.125,30.2,23.34,Faible
Agadir,2026-09-14,9,2026,-9.5831,30.4214,39.3,28.6,33.95,0.0,17.3,43.9,39.50000000000003,0.0,21.625,43.9,31.5,Modéré
Agadir,2026-09-15,9,2026,-9.5831,30.4214,34.2,26.5,30.35,0.2,10.5,30.2,3.500000000000014,0.5,13.125,30.2,20.02,Faible
Agadir,2026-09-16,9,2026,-9.5831,30.4214,36.5,23.8,30.15,0.0,16.3,47.9,1.4999999999999858,0.0,20.375,47.9,29.69,Faible
Agadir,2026-09-17,9,2026,-9.5831,30.4214,28.0,20.3,24.15,0.0,13.8,36.0,0.0,0.0,17.25,36.0,22.11,Faible
Agadir,2026-09-18,9,2026,-9.5831,30.4214,26.3,19.7,23.0,0.0,13.5,36.7,0.0,0.0,16.875,36.7,22.23,Faible
Agadir,2026-09-19,9,2026,-9.5831,30.4214,37.7,20.2,28.950000000000003,0.0,16.3,40.0,0.0,0.0,20.375,40.0,24.09,Faible
Agadir,2026-09-20,9,2026,-9.5831,30.4214,40.1,25.2,32.65,0.0,16.9,38.5,26.499999999999986,0.0,21.125,38.5,30.81,Modéré
Kenitra,2026-09-14,9,2026,-6.5833,34.25,35.0,22.7,28.85,0.0,11.9,29.9,0.0,0.0,14.875,29.9,22.69,Faible
Kenitra,2026-09-15,9,2026,-6.5833,34.25,28.6,21.1,24.85,0.0,13.9,34.2,0.0,0.0,17.375,34.2,19.6,Faible
Kenitra,2026-09-16,9,2026,-6.5833,34.25,26.5,20.7,23.6,0.0,16.5,40.0,0.0,0.0,20.625,40.0,24.16,Faible
Kenitra,2026-09-17,9,2026,-6.5833,34.25,26.5,18.3,22.4,0.0,12.3,33.1,0.0,0.0,15.375,33.1,20.77,Faible
Kenitra,2026-09-18,9,2026,-6.5833,34.25,28.2,17.2,22.7,0.0,15.5,38.9,0.0,0.0,19.375,38.9,21.51,Faible
Kenitra,2026-09-19,9,2026,-6.5833,34.25,29.1,17.0,23.05,0.0,13.7,32.4,0.0,0.0,17.125,32.4,21.0,Faible
Kenitra,2026-09-20,9,2026,-6.5833,34.25,33.7,19.9,26.8,0.0,16.1,36.0,0.0,0.0,20.125,36.0,25.83,Faible
Oujda-Angad,2026-09-14,9,2026,-1.9114,34.6867,30.0,17.5,23.75,0.0,17.1,36.4,0.0,0.0,21.375000000000004,36.4,26.26,Faible
Oujda-Angad,2026-09-15,9,2026,-1.9114,34.6867,30.5,15.9,23.2,0.0,17.1,35.3,0.0,0.0,21.375000000000004,35.3,22.93,Faible
Oujda-Angad,2026-09-16,9,2026,-1.9114,34.6867,32.1,14.9,23.5,0.0,19.2,40.3,0.0,0.0,24.0,40.3,28.09,Faible
Oujda-Angad,2026-09-17,9,2026,-1.9114,34.6867,28.0,16.8,22.4,0.0,16.7,40.0,0.0,0.0,20.875,40.0,24.22,Faible
Oujda-Angad,2026-09-18,9,2026,-1.9114,34.6867,27.0,16.3,21.65,0.0,19.3,42.1,0.0,0.0,24.125000000000004,42.1,23.66,Faible
Oujda-Angad,2026-09-19,9,2026,-1.9114,34.6867,31.5,17.4,24.45,0.0,18.8,33.8,0.0,0.0,23.5,33.8,21.02,Faible
Oujda-Angad,2026-09-20,9,2026,-1.9114,34.6867,31.5,19.2,25.35,0.0,20.9,37.4,0.0,0.0,26.125,37.4,24.75,Faible
Tétouan,2026-09-14,9,2026,-5.3667,35.5667,26.9,22.1,24.5,0.0,18.1,46.4,0.0,0.0,22.625,46.4,26.58,Faible
Tétouan,2026-09-15,9,2026,-5.3667,35.5667,28.2,20.8,24.5,0.0,13.0,34.6,0.0,0.0,16.25,34.6,21.44,Faible
Tétouan,2026-09-16,9,2026,-5.3667,35.5667,33.7,18.3,26.0,0.0,25.3,58.7,0.0,0.0,31.625000000000004,58.70000000000001,35.52,Modéré
Tétouan,2026-09-17,9,2026,-5.3667,35.5667,27.9,17.5,22.7,0.0,11.3,27.4,0.0,0.0,14.125000000000002,27.399999999999995,18.75,Faible
Tétouan,2026-09-18,9,2026,-5.3667,35.5667,26.4,17.2,21.799999999999997,0.0,20.3,46.1,0.0,0.0,25.375000000000004,46.1,27.17,Faible
Tétouan,2026-09-19,9,2026,-5.3667,35.5667,27.1,21.7,24.4,0.0,27.8,56.5,0.0,0.0,34.75,56.49999999999999,32.64,Modéré
Tétouan,2026-09-20,9,2026,-5.3667,35.5667,26.7,22.9,24.799999999999997,0.0,26.5,62.3,0.0,0.0,33.125,62.3,33.97,Modéré
Safi,2026-09-14,9,2026,-9.2333,32.2833,34.1,24.7,29.4,0.0,17.6,32.4,0.0,0.0,22.000000000000004,32.4,22.22,Faible
Safi,2026-09-15,9,2026,-9.2333,32.2833,33.1,23.1,28.1,0.0,25.1,43.9,0.0,0.0,31.375000000000004,43.9,31.01,Modéré
Safi,2026-09-16,9,2026,-9.2333,32.2833,26.7,20.4,23.549999999999997,0.0,28.5,50.0,0.0,0.0,35.625,50.0,30.91,Modéré
Safi,2026-09-17,9,2026,-9.2333,32.2833,24.7,18.8,21.75,0.0,19.6,34.2,0.0,0.0,24.500000000000004,34.2,23.38,Faible
Safi,2026-09-18,9,2026,-9.2333,32.2833,25.8,18.3,22.05,0.0,23.7,43.6,0.0,0.0,29.625,43.6,27.49,Faible
Safi,2026-09-19,9,2026,-9.2333,32.2833,31.2,19.1,25.15,0.0,18.8,34.6,0.0,0.0,23.5,34.6,23.26,Faible
Safi,2026-09-20,9,2026,-9.2333,32.2833,37.2,22.5,29.85,0.0,20.6,38.5,0.0,0.0,25.75,38.5,27.99,Faible
Taourirt,2026-09-14,9,2026,-2.89,34.41,31.5,19.2,25.35,0.0,24.5,40.7,0.0,0.0,30.625000000000004,40.7,29.87,Faible
Taourirt,2026-09-15,9,2026,-2.89,34.41,32.2,18.9,25.55,0.0,23.6,38.2,0.0,0.0,29.500000000000004,38.2,25.84,Faible
Taourirt,2026-09-16,9,2026,-2.89,34.41,34.0,18.4,26.2,0.0,23.4,37.4,0.0,0.0,29.25,37.4,28.53,Faible
Taourirt,2026-09-17,9,2026,-2.89,34.41,29.9,20.0,24.95,0.0,26.2,46.4,0.0,0.0,32.75,46.4,29.11,Faible
Taourirt,2026-09-18,9,2026,-2.89,34.41,29.0,18.5,23.75,0.0,26.8,48.6,0.0,0.0,33.5,48.6,27.96,Faible
Taourirt,2026-09-19,9,2026,-2.89,34.41,31.7,18.7,25.2,0.0,17.7,30.6,0.0,0.0,22.125,30.599999999999998,21.71,Faible
Taourirt,2026-09-20,9,2026,-2.89,34.41,31.7,19.9,25.799999999999997,0.0,21.8,35.3,0.0,0.0,27.250000000000004,35.3,22.4,Faible
Temara,2026-09-14,9,2026,-6.9076,33.9234,33.4,23.5,28.45,0.0,11.0,29.9,0.0,0.0,13.750000000000002,29.9,22.41,Faible
Temara,2026-09-15,9,2026,-6.9076,33.9234,27.6,21.1,24.35,0.0,13.2,36.0,0.0,0.0,16.499999999999996,36.0,24.92,Faible
Temara,2026-09-16,9,2026,-6.9076,33.9234,25.6,20.3,22.950000000000003,0.0,15.9,41.0,0.0,0.0,19.875,41.0,24.27,Faible
Temara,2026-09-17,9,2026,-6.9076,33.9234,25.7,18.5,22.1,0.0,12.4,33.1,0.0,0.0,15.5,33.1,20.8,Faible
Temara,2026-09-18,9,2026,-6.9076,33.9234,26.4,16.4,21.4,0.0,14.8,38.9,0.0,0.0,18.5,38.9,21.3,Faible
Temara,2026-09-19,9,2026,-6.9076,33.9234,25.8,17.5,21.65,0.0,12.6,27.0,0.0,0.0,15.75,27.0,19.04,Faible
Temara,2026-09-20,9,2026,-6.9076,33.9234,29.3,20.7,25.0,0.0,13.8,27.7,0.0,0.0,17.25,27.699999999999996,22.62,Faible
Laâyoune,2026-09-14,9,2026,-13.2,27.15,41.1,25.7,33.4,0.2,31.1,57.2,33.999999999999986,0.5,38.87500000000001,57.2,35.13,Modéré
Laâyoune,2026-09-15,9,2026,-13.2,27.15,40.2,25.9,33.05,0.0,27.8,53.6,30.49999999999997,0.0,34.75,53.6,39.34,Modéré
Laâyoune,2026-09-16,9,2026,-13.2,27.15,36.0,22.0,29.0,0.0,28.8,55.4,0.0,0.0,36.0,55.39999999999999,35.62,Modéré
Laâyoune,2026-09-17,9,2026,-13.2,27.15,28.8,21.5,25.15,0.0,28.5,54.7,0.0,0.0,35.625,54.7,32.32,Modéré
Laâyoune,2026-09-18,9,2026,-13.2,27.15,28.0,19.0,23.5,0.0,26.1,51.8,0.0,0.0,32.62500000000001,51.800000000000004,30.7,Modéré
Laâyoune,2026-09-19,9,2026,-13.2,27.15,29.0,18.3,23.65,0.0,20.8,43.2,0.0,0.0,26.0,43.2,26.46,Faible
Laâyoune,2026-09-20,9,2026,-13.2,27.15,32.4,18.6,25.5,0.0,22.1,47.2,0.0,0.0,27.625,47.2,31.07,Modéré
El Jadid,2026-09-14,9,2026,-8.5025,33.2566,29.8,21.0,25.4,0.0,13.3,24.1,0.0,0.0,16.625,24.1,21.39,Faible
El Jadid,2026-09-15,9,2026,-8.5025,33.2566,26.6,21.5,24.05,0.0,16.6,29.9,0.0,0.0,20.75,29.9,19.16,Faible
El Jadid,2026-09-16,9,2026,-8.5025,33.2566,25.0,20.9,22.95,0.0,19.7,35.6,0.0,0.0,24.625,35.6,23.84,Faible
El Jadid,2026-09-17,9,2026,-8.5025,33.2566,25.1,19.5,22.3,0.0,15.2,27.0,0.0,0.0,19.0,27.0,19.85,Faible
El Jadid,2026-09-18,9,2026,-8.5025,33.2566,24.4,19.0,21.7,0.0,19.0,35.3,0.0,0.0,23.75,35.3,21.53,Faible
El Jadid,2026-09-19,9,2026,-8.5025,33.2566,27.0,20.5,23.75,0.0,18.4,34.9,0.0,0.0,23.0,34.9,23.22,Faible
El Jadid,2026-09-20,9,2026,-8.5025,33.2566,29.2,21.1,25.15,0.0,17.3,32.8,0.0,0.0,21.625,32.8,20.25,Faible
Ait Melloul,2026-09-14,9,2026,-9.4972,30.3342,39.8,25.3,32.55,0.0,17.7,34.2,25.49999999999997,0.0,22.125,34.2,26.62,Faible
Ait Melloul,2026-09-15,9,2026,-9.4972,30.3342,34.0,25.2,29.6,0.3,17.7,34.6,0.0,0.75,22.125,34.6,23.14,Faible
Ait Melloul,2026-09-16,9,2026,-9.4972,30.3342,29.4,21.6,25.5,0.0,20.5,39.6,0.0,0.0,25.624999999999996,39.6,28.29,Faible
Ait Melloul,2026-09-17,9,2026,-9.4972,30.3342,26.6,21.0,23.8,0.0,17.5,34.2,0.0,0.0,21.875,34.2,22.73,Faible
Ait Melloul,2026-09-18,9,2026,-9.4972,30.3342,26.3,20.0,23.15,0.0,18.4,36.0,0.0,0.0,23.0,36.0,23.55,Faible
Ait Melloul,2026-09-19,9,2026,-9.4972,30.3342,38.0,20.3,29.15,0.0,16.3,40.0,0.0,0.0,20.375,40.0,24.09,Faible
Ait Melloul,2026-09-20,9,2026,-9.4972,30.3342,40.3,25.4,32.849999999999994,0.0,16.9,38.5,28.499999999999943,0.0,21.125,38.5,31.11,Modéré
Béni Mellal,2026-09-14,9,2026,-6.3608,32.3394,38.4,25.5,31.95,0.0,18.6,40.3,19.499999999999993,0.0,23.25,40.3,27.83,Faible
Béni Mellal,2026-09-15,9,2026,-6.3608,32.3394,36.5,25.3,30.9,0.0,21.0,45.0,8.999999999999986,0.0,26.25,45.0,28.41,Faible
Béni Mellal,2026-09-16,9,2026,-6.3608,32.3394,32.7,21.2,26.950000000000003,0.0,17.9,36.7,0.0,0.0,22.374999999999996,36.7,23.6,Faible
Béni Mellal,2026-09-17,9,2026,-6.3608,32.3394,29.8,18.7,24.25,0.0,10.7,24.8,0.0,0.0,13.374999999999998,24.8,17.78,Faible
Béni Mellal,2026-09-18,9,2026,-6.3608,32.3394,31.6,18.9,25.25,0.0,10.6,20.9,0.0,0.0,13.25,20.9,16.58,Faible
Béni Mellal,2026-09-19,9,2026,-6.3608,32.3394,35.7,22.6,29.150000000000002,0.6000000000000001,14.3,28.4,0.0,1.5000000000000002,17.875000000000004,28.4,20.44,Faible
Béni Mellal,2026-09-20,9,2026,-6.3608,32.3394,37.8,26.6,32.2,0.0,18.0,37.1,22.00000000000003,0.0,22.5,37.1,27.06,Faible
Bouskoura,2026-09-14,9,2026,-7.6486,33.4489,37.0,24.2,30.6,0.0,15.5,38.5,6.000000000000014,0.0,19.375,38.5,24.29,Faible
Bouskoura,2026-09-15,9,2026,-7.6486,33.4489,31.3,20.7,26.0,0.0,16.1,39.2,0.0,0.0,20.125,39.2,21.79,Faible
Bouskoura,2026-09-16,9,2026,-7.6486,33.4489,26.8,19.6,23.200000000000003,0.0,17.5,42.1,0.0,0.0,21.875,42.1,23.1,Faible
Bouskoura,2026-09-17,9,2026,-7.6486,33.4489,26.5,18.8,22.65,0.0,14.0,35.6,0.0,0.0,17.5,35.6,22.06,Faible
Bouskoura,2026-09-18,9,2026,-7.6486,33.4489,27.3,16.8,22.05,0.0,17.7,42.8,0.0,0.0,22.125,42.8,23.37,Faible
Bouskoura,2026-09-19,9,2026,-7.6486,33.4489,27.8,19.0,23.4,0.0,13.1,34.9,0.0,0.0,16.375,34.9,19.56,Faible
Bouskoura,2026-09-20,9,2026,-7.6486,33.4489,30.9,20.3,25.6,0.0,13.3,35.3,0.0,0.0,16.625,35.3,19.75,Faible
Tiznit,2026-09-14,9,2026,-9.7269,29.7,39.9,29.5,34.7,0.1,27.9,46.4,47.00000000000003,0.25,34.875,46.4,36.76,Modéré
Tiznit,2026-09-15,9,2026,-9.7269,29.7,36.0,27.3,31.65,0.0,20.0,32.4,16.499999999999986,0.0,25.0,32.4,28.44,Faible
Tiznit,2026-09-16,9,2026,-9.7269,29.7,31.6,21.4,26.5,0.0,22.5,38.2,0.0,0.0,28.125,38.2,28.49,Faible
Tiznit,2026-09-17,9,2026,-9.7269,29.7,24.2,19.4,21.799999999999997,0.0,23.2,38.2,0.0,0.0,28.999999999999996,38.2,25.71,Faible
Tiznit,2026-09-18,9,2026,-9.7269,29.7,24.9,19.2,22.049999999999997,0.0,22.3,37.1,0.0,0.0,27.875,37.1,25.1,Faible
Tiznit,2026-09-19,9,2026,-9.7269,29.7,28.4,19.4,23.9,0.0,15.6,25.9,0.0,0.0,19.5,25.900000000000002,19.64,Faible
Tiznit,2026-09-20,9,2026,-9.7269,29.7,31.2,23.3,27.25,0.0,17.0,29.2,0.0,0.0,21.25,29.2,24.07,Faible
Mohammedia,2026-09-14,9,2026,-7.3833,33.6833,31.3,22.8,27.05,0.0,11.3,26.6,0.0,0.0,14.125000000000002,26.6,21.51,Faible
Mohammedia,2026-09-15,9,2026,-7.3833,33.6833,26.8,21.1,23.950000000000003,0.0,14.3,33.1,0.0,0.0,17.875000000000004,33.1,19.4,Faible
Mohammedia,2026-09-16,9,2026,-7.3833,33.6833,25.3,20.7,23.0,0.0,16.7,38.5,0.0,0.0,20.875,38.5,23.77,Faible
Mohammedia,2026-09-17,9,2026,-7.3833,33.6833,25.3,19.5,22.4,0.0,14.2,33.5,0.0,0.0,17.75,33.5,21.49,Faible
Mohammedia,2026-09-18,9,2026,-7.3833,33.6833,25.0,17.1,21.05,0.0,15.9,37.8,0.0,0.0,19.875,37.8,23.31,Faible
Mohammedia,2026-09-19,9,2026,-7.3833,33.6833,30.0,18.8,24.4,0.0,17.5,32.8,0.0,0.0,21.875,32.8,20.31,Faible
Mohammedia,2026-09-20,9,2026,-7.3833,33.6833,33.6,21.2,27.4,0.0,19.1,36.4,0.0,0.0,23.875,36.4,26.89,Faible
Kouribga,2026-09-14,9,2026,-6.9,32.88,37.5,22.1,29.8,0.0,27.2,52.9,0.0,0.0,34.0,52.900000000000006,31.37,Modéré
Kouribga,2026-09-15,9,2026,-6.9,32.88,34.8,21.3,28.049999999999997,0.0,25.2,48.6,0.0,0.0,31.5,48.6,29.46,Faible
Kouribga,2026-09-16,9,2026,-6.9,32.88,31.6,17.9,24.75,0.0,21.6,41.4,0.0,0.0,27.0,41.4,29.17,Faible
Kouribga,2026-09-17,9,2026,-6.9,32.88,28.3,13.7,21.0,0.0,18.4,35.6,0.0,0.0,23.0,35.6,21.43,Faible
Kouribga,2026-09-18,9,2026,-6.9,32.88,29.9,14.3,22.1,0.0,17.4,35.6,0.0,0.0,21.749999999999996,35.6,23.12,Faible
Kouribga,2026-09-19,9,2026,-6.9,32.88,33.4,17.4,25.4,0.3,12.0,32.0,0.0,0.75,15.0,32.0,20.58,Faible
Kouribga,2026-09-20,9,2026,-6.9,32.88,35.8,19.1,27.45,0.0,22.3,43.9,0.0,0.0,27.875,43.9,30.14,Modéré
Settat,2026-09-14,9,2026,-7.6198,33.0023,39.8,23.7,31.75,0.0,23.3,49.3,17.5,0.0,29.125,49.3,31.7,Modéré
Settat,2026-09-15,9,2026,-7.6198,33.0023,35.6,22.1,28.85,0.0,23.8,49.7,0.0,0.0,29.75,49.7,29.35,Faible
Settat,2026-09-16,9,2026,-7.6198,33.0023,29.7,19.0,24.35,0.0,20.4,41.4,0.0,0.0,25.5,41.4,25.8,Faible
Settat,2026-09-17,9,2026,-7.6198,33.0023,27.1,17.1,22.1,0.0,16.6,35.3,0.0,0.0,20.75,35.3,22.78,Faible
Settat,2026-09-18,9,2026,-7.6198,33.0023,30.0,15.7,22.85,0.0,18.2,41.0,0.0,0.0,22.749999999999996,41.0,22.99,Faible
Settat,2026-09-19,9,2026,-7.6198,33.0023,34.4,16.8,25.6,0.0,18.7,35.6,0.0,0.0,23.375,35.6,23.52,Faible
Settat,2026-09-20,9,2026,-7.6198,33.0023,37.2,21.7,29.450000000000003,0.3,24.3,47.5,0.0,0.75,30.375000000000004,47.5,24.07,Faible
Barrechid,2026-09-14,9,2026,-7.5872,33.27,39.9,24.0,31.95,0.0,22.6,41.0,19.499999999999993,0.0,28.250000000000004,41.0,29.29,Faible
Barrechid,2026-09-15,9,2026,-7.5872,33.27,34.8,20.7,27.75,0.0,21.7,39.2,0.0,0.0,27.125,39.2,28.54,Faible
Barrechid,2026-09-16,9,2026,-7.5872,33.27,28.8,18.7,23.75,0.0,21.0,37.4,0.0,0.0,26.25,37.4,24.78,Faible
Barrechid,2026-09-17,9,2026,-7.5872,33.27,27.3,17.7,22.5,0.0,16.8,30.2,0.0,0.0,21.000000000000004,30.2,21.31,Faible
Barrechid,2026-09-18,9,2026,-7.5872,33.27,29.3,16.0,22.65,0.0,20.2,37.4,0.0,0.0,25.25,37.4,22.53,Faible
Barrechid,2026-09-19,9,2026,-7.5872,33.27,33.0,18.0,25.5,0.0,19.9,36.0,0.0,0.0,24.874999999999996,36.0,22.02,Faible
Barrechid,2026-09-20,9,2026,-7.5872,33.27,37.0,20.9,28.95,0.0,19.8,38.2,0.0,0.0,24.75,38.2,24.65,Faible
Ad Dakhla,2026-09-14,9,2026,-15.95,23.7167,22.4,19.9,21.15,0.0,19.7,24.5,0.0,0.0,24.625,24.5,23.51,Faible
Ad Dakhla,2026-09-15,9,2026,-15.95,23.7167,23.9,19.7,21.799999999999997,0.0,28.7,34.6,0.0,0.0,35.875,34.6,26.35,Faible
Ad Dakhla,2026-09-16,9,2026,-15.95,23.7167,23.6,21.7,22.65,0.0,34.0,42.1,0.0,0.0,42.5,42.1,33.26,Modéré
Ad Dakhla,2026-09-17,9,2026,-15.95,23.7167,22.4,19.8,21.1,0.0,38.1,48.6,0.0,0.0,47.625,48.6,36.49,Modéré
Ad Dakhla,2026-09-18,9,2026,-15.95,23.7167,21.2,20.2,20.7,0.0,35.6,45.4,0.0,0.0,44.5,45.4,34.74,Modéré
Ad Dakhla,2026-09-19,9,2026,-15.95,23.7167,21.0,19.9,20.45,0.0,28.1,35.6,0.0,0.0,35.125,35.6,29.46,Faible
Ad Dakhla,2026-09-20,9,2026,-15.95,23.7167,21.7,19.6,20.65,0.0,30.4,39.2,0.0,0.0,38.0,39.2,31.26,Modéré
Nador,2026-09-14,9,2026,-2.9333,35.1667,26.2,23.2,24.7,0.0,14.2,32.8,0.0,0.0,17.75,32.8,21.28,Faible
